"zone","state","lga","sector","ea","hhid","item_cd","s7aq1","s7aq2"
4,1,102,1,1690,10058,4,2,
4,1,102,1,1690,10058,5,2,
4,1,102,1,1690,10058,6,2,
4,1,102,1,1690,10058,7,1,350
4,1,102,1,1690,10058,8,1,300
4,1,102,1,1690,10058,9,2,
4,1,102,1,1690,10059,1,2,
4,1,102,1,1690,10059,2,2,
4,1,102,1,1690,10059,3,2,
4,1,102,1,1690,10059,4,2,
4,1,102,1,1690,10059,5,1,250
4,1,102,1,1690,10059,6,2,
4,1,102,1,1690,10059,7,2,
4,1,102,1,1690,10059,8,2,
4,1,102,1,1690,10059,9,2,
4,1,102,1,1690,10060,1,2,
4,1,102,1,1690,10060,2,2,
4,1,102,1,1690,10060,3,2,
4,1,102,1,1690,10060,4,1,400
4,1,102,1,1690,10060,5,1,500
4,1,102,1,1690,10060,6,2,
4,1,102,1,1690,10060,7,2,
4,1,102,1,1690,10060,8,2,
4,1,102,1,1690,10060,9,2,
4,1,107,2,1044,10061,1,2,
4,1,107,2,1044,10061,2,2,
4,1,107,2,1044,10061,3,2,
4,1,107,2,1044,10061,4,2,
4,1,107,2,1044,10061,5,2,
4,1,107,2,1044,10061,6,2,
4,1,107,2,1044,10061,7,2,
4,1,107,2,1044,10061,8,2,
4,1,107,2,1044,10061,9,1,900
4,1,107,2,1044,10062,1,2,
4,1,107,2,1044,10062,2,2,
4,1,107,2,1044,10062,3,2,
4,1,107,2,1044,10062,4,2,
4,1,107,2,1044,10062,5,2,
4,1,107,2,1044,10062,6,2,
4,1,107,2,1044,10062,7,2,
4,1,107,2,1044,10062,8,2,
4,1,107,2,1044,10062,9,2,
4,1,107,2,1044,10063,1,2,
4,1,107,2,1044,10063,2,2,
4,1,107,2,1044,10063,3,2,
4,1,107,2,1044,10063,4,2,
4,1,107,2,1044,10063,5,1,200
4,1,107,2,1044,10063,6,2,
4,1,107,2,1044,10063,7,2,
4,1,107,2,1044,10063,8,2,
4,1,107,2,1044,10063,9,1,300
4,1,107,2,1044,10064,1,2,
4,1,107,2,1044,10064,2,2,
4,1,107,2,1044,10064,3,2,
4,1,107,2,1044,10064,4,2,
4,1,107,2,1044,10064,5,1,100
4,1,107,2,1044,10064,6,2,
4,1,107,2,1044,10064,7,2,
4,1,107,2,1044,10064,8,2,
4,1,107,2,1044,10064,9,2,
4,1,102,1,0,10065,1,2,
4,1,102,1,0,10065,2,1,1000
4,1,102,1,0,10065,3,2,
4,1,102,1,0,10065,4,2,
4,1,102,1,0,10065,5,1,400
4,1,102,1,0,10065,6,2,
4,1,102,1,0,10065,7,2,
4,1,102,1,0,10065,8,2,
4,1,102,1,0,10065,9,2,
4,1,107,2,1044,10066,1,2,
4,1,107,2,1044,10066,2,2,
4,1,107,2,1044,10066,3,2,
4,1,107,2,1044,10066,4,2,
4,1,107,2,1044,10066,5,2,
4,1,107,2,1044,10066,6,2,
4,1,107,2,1044,10066,7,2,
4,1,107,2,1044,10066,8,2,
4,1,107,2,1044,10066,9,2,
4,1,107,2,1044,10067,1,2,
4,1,107,2,1044,10067,2,2,
4,1,107,2,1044,10067,3,2,
4,1,107,2,1044,10067,4,2,
4,1,107,2,1044,10067,5,2,
4,1,107,2,1044,10067,6,2,
4,1,107,2,1044,10067,7,2,
4,1,107,2,1044,10067,8,2,
4,1,107,2,1044,10067,9,2,
4,1,107,2,1044,10068,1,2,
4,1,107,2,1044,10068,2,2,
4,1,107,2,1044,10068,3,2,
4,1,107,2,1044,10068,4,2,
4,1,107,2,1044,10068,5,1,150
4,1,107,2,1044,10068,6,1,400
4,1,107,2,1044,10068,7,2,
4,1,107,2,1044,10068,8,1,480
4,1,107,2,1044,10068,9,2,
4,1,107,2,1044,10069,1,2,
4,1,107,2,1044,10069,2,2,
4,1,107,2,1044,10069,3,2,
4,1,107,2,1044,10069,4,2,
4,1,107,2,1044,10069,5,1,800
4,1,107,2,1044,10069,6,2,
4,1,107,2,1044,10069,7,2,
4,1,107,2,1044,10069,8,1,300
4,1,107,2,1044,10069,9,2,
4,1,107,2,0,10070,1,2,
4,1,107,2,0,10070,2,2,
4,1,107,2,0,10070,3,2,
4,1,107,2,0,10070,4,2,
4,1,107,2,0,10070,5,1,250
4,1,107,2,0,10070,6,2,
4,1,107,2,0,10070,7,2,
4,1,107,2,0,10070,8,2,
4,1,107,2,0,10070,9,2,
4,1,117,2,560,10071,1,2,
4,1,117,2,560,10071,2,2,
4,1,117,2,560,10071,3,2,
4,1,117,2,560,10071,4,2,
4,1,117,2,560,10071,5,1,200
4,1,117,2,560,10071,6,2,
4,1,117,2,560,10071,7,1,300
4,1,117,2,560,10071,8,2,
4,1,117,2,560,10071,9,2,
4,1,117,2,560,10072,1,2,
4,1,117,2,560,10072,2,2,
4,1,117,2,560,10072,3,2,
4,1,117,2,560,10072,4,2,
4,1,117,2,560,10072,5,1,500
4,1,117,2,560,10072,6,2,
4,1,117,2,560,10072,7,1,300
4,1,117,2,560,10072,8,2,
4,1,117,2,560,10072,9,2,
4,1,117,2,560,10073,1,2,
4,1,117,2,560,10073,2,1,1000
4,1,117,2,560,10073,3,2,
4,1,117,2,560,10073,4,2,
4,1,117,2,560,10073,5,1,200
4,1,117,2,560,10073,6,2,
4,1,117,2,560,10073,7,1,300
4,1,117,2,560,10073,8,1,250
4,1,117,2,560,10073,9,2,
4,1,117,2,560,10074,1,2,
4,1,117,2,560,10074,2,2,
4,1,117,2,560,10074,3,2,
4,1,117,2,560,10074,4,2,
4,1,117,2,560,10074,5,1,150
4,1,117,2,560,10074,6,2,
4,1,117,2,560,10074,7,1,200
4,1,117,2,560,10074,8,2,
4,1,117,2,560,10074,9,2,
4,1,117,2,560,10075,1,2,
4,1,117,2,560,10075,2,1,800
4,1,117,2,560,10075,3,2,
4,1,117,2,560,10075,4,1,400
4,1,117,2,560,10075,5,2,
4,1,117,2,560,10075,6,2,
4,1,117,2,560,10075,7,2,
4,1,117,2,560,10075,8,1,160
4,1,117,2,560,10075,9,1,500
4,1,117,2,560,10076,1,2,
4,1,117,2,560,10076,2,2,
4,1,117,2,560,10076,3,2,
4,1,117,2,560,10076,4,2,
4,1,117,2,560,10076,5,2,
4,1,117,2,560,10076,6,2,
4,1,117,2,560,10076,7,2,
4,1,117,2,560,10076,8,2,
4,1,117,2,560,10076,9,2,
4,1,117,2,560,10077,1,1,250
4,1,117,2,560,10077,2,1,500
4,1,117,2,560,10077,3,2,
4,1,117,2,560,10077,4,1,200
4,1,117,2,560,10077,5,1,150
4,1,117,2,560,10077,6,1,180
4,1,117,2,560,10077,7,2,
4,1,117,2,560,10077,8,1,150
4,1,117,2,560,10077,9,1,200
4,1,117,2,560,10078,1,2,
4,1,117,2,560,10078,2,2,
4,1,117,2,560,10078,3,2,
4,1,117,2,560,10078,4,2,
4,1,117,2,560,10078,5,2,
4,1,117,2,560,10078,6,2,
4,1,117,2,560,10078,7,2,
4,1,117,2,560,10078,8,2,
4,1,117,2,560,10078,9,2,
4,1,117,2,560,10079,1,2,
4,1,117,2,560,10079,2,2,
4,1,117,2,560,10079,3,2,
4,1,117,2,560,10079,4,2,
4,1,117,2,560,10079,5,2,
4,1,117,2,560,10079,6,2,
4,1,117,2,560,10079,7,2,
4,1,117,2,560,10079,8,1,180
4,1,117,2,560,10079,9,1,500
4,1,117,2,560,10080,1,1,300
4,1,117,2,560,10080,2,2,
4,1,117,2,560,10080,3,2,
4,1,117,2,560,10080,4,2,
4,1,117,2,560,10080,5,1,200
4,1,117,2,560,10080,6,1,150
4,1,117,2,560,10080,7,1,180
4,1,117,2,560,10080,8,1,200
4,1,117,2,560,10080,9,1,300
4,1,105,2,638,10091,1,2,
4,1,105,2,638,10091,2,2,
4,1,105,2,638,10091,3,2,
4,1,105,2,638,10091,4,2,
4,1,105,2,638,10091,5,1,500
4,1,105,2,638,10091,6,2,
4,1,105,2,638,10091,7,1,300
4,1,105,2,638,10091,8,2,
4,1,105,2,638,10091,9,2,
4,1,105,2,638,10092,1,2,
4,1,105,2,638,10092,2,2,
4,1,105,2,638,10092,3,2,
4,1,105,2,638,10092,4,2,
4,1,105,2,638,10092,5,1,250
4,1,105,2,638,10092,6,2,
4,1,105,2,638,10092,7,2,
4,1,105,2,638,10092,8,2,
4,1,105,2,638,10092,9,2,
5,3,322,2,0,10093,1,2,
5,3,322,2,0,10093,2,1,1000
5,3,322,2,0,10093,3,2,
5,3,322,2,0,10093,4,1,350
5,3,322,2,0,10093,5,1,200
5,3,322,2,0,10093,6,2,
5,3,322,2,0,10093,7,1,250
5,3,322,2,0,10093,8,1,300
5,3,322,2,0,10093,9,1,700
4,1,105,2,638,10094,1,2,
4,1,105,2,638,10094,2,2,
4,1,105,2,638,10094,3,2,
4,1,105,2,638,10094,4,1,300
4,1,105,2,638,10094,5,1,250
4,1,105,2,638,10094,6,2,
4,1,105,2,638,10094,7,1,150
4,1,105,2,638,10094,8,2,
4,1,105,2,638,10094,9,1,500
4,1,105,2,638,10096,1,2,
4,1,105,2,638,10096,2,1,1000
4,1,105,2,638,10096,3,2,
4,1,105,2,638,10096,4,1,500
4,1,105,2,638,10096,5,2,
4,1,105,2,638,10096,6,2,
4,1,105,2,638,10096,7,2,
4,1,105,2,638,10096,8,2,
4,1,105,2,638,10096,9,1,700
4,1,105,2,638,10097,1,2,
4,1,105,2,638,10097,2,2,
4,1,105,2,638,10097,3,2,
4,1,105,2,638,10097,4,2,
4,1,105,2,638,10097,5,1,200
4,1,105,2,638,10097,6,2,
4,1,105,2,638,10097,7,2,
4,1,105,2,638,10097,8,1,500
4,1,105,2,638,10097,9,1,800
4,1,105,2,638,10098,1,1,150
4,1,105,2,638,10098,2,2,
4,1,105,2,638,10098,3,2,
4,1,105,2,638,10098,4,1,200
4,1,105,2,638,10098,5,1,100
4,1,105,2,638,10098,6,1,100
4,1,105,2,638,10098,7,1,150
4,1,105,2,638,10098,8,2,
4,1,105,2,638,10098,9,2,
4,1,105,2,638,10099,1,1,200
4,1,105,2,638,10099,2,2,
4,1,105,2,638,10099,3,2,
4,1,105,2,638,10099,4,2,
4,1,105,2,638,10099,5,1,50
4,1,105,2,638,10099,6,2,
4,1,105,2,638,10099,7,1,100
4,1,105,2,638,10099,8,2,
4,1,105,2,638,10099,9,2,
4,1,105,2,638,10100,1,2,
4,1,105,2,638,10100,2,2,
4,1,105,2,638,10100,3,2,
4,1,105,2,638,10100,4,2,
4,1,105,2,638,10100,5,1,200
4,1,105,2,638,10100,6,2,
4,1,105,2,638,10100,7,2,
4,1,105,2,638,10100,8,1,120
4,1,105,2,638,10100,9,2,
4,1,108,2,904,10102,1,1,250
4,1,108,2,904,10102,2,1,200
4,1,108,2,904,10102,3,2,
4,1,108,2,904,10102,4,2,
4,1,108,2,904,10102,5,1,150
4,1,108,2,904,10102,6,2,
4,1,108,2,904,10102,7,1,100
4,1,108,2,904,10102,8,1,100
4,1,108,2,904,10102,9,2,
4,1,108,2,904,10103,1,1,600
4,1,108,2,904,10103,2,1,800
4,1,108,2,904,10103,3,2,
4,1,108,2,904,10103,4,2,
4,1,108,2,904,10103,5,2,
4,1,108,2,904,10103,6,2,
4,1,108,2,904,10103,7,1,300
4,1,108,2,904,10103,8,2,
4,1,108,2,904,10103,9,1,500
4,1,108,2,904,10104,1,2,
4,1,108,2,904,10104,2,2,
4,1,108,2,904,10104,3,2,
4,1,108,2,904,10104,4,2,
4,1,108,2,904,10104,5,2,
4,1,108,2,904,10104,6,2,
4,1,108,2,904,10104,7,2,
4,1,108,2,904,10104,8,2,
4,1,108,2,904,10104,9,2,
4,1,108,2,904,10105,1,2,
4,1,108,2,904,10105,2,2,
4,1,108,2,904,10105,3,2,
4,1,108,2,904,10105,4,2,
4,1,108,2,904,10105,5,1,300
4,1,108,2,904,10105,6,2,
4,1,108,2,904,10105,7,2,
4,1,108,2,904,10105,8,1,180
4,1,108,2,904,10105,9,1,500
4,1,108,2,904,10106,1,2,
4,1,108,2,904,10106,2,1,1000
4,1,108,2,904,10106,3,1,400
4,1,108,2,904,10106,4,1,500
4,1,108,2,904,10106,5,2,
4,1,108,2,904,10106,6,2,
4,1,108,2,904,10106,7,2,
4,1,108,2,904,10106,8,2,
4,1,108,2,904,10106,9,2,
4,1,108,2,904,10107,1,2,
4,1,108,2,904,10107,2,2,
4,1,108,2,904,10107,3,2,
4,1,108,2,904,10107,4,2,
4,1,108,2,904,10107,5,1,300
4,1,108,2,904,10107,6,2,
4,1,108,2,904,10107,7,1,500
4,1,108,2,904,10107,8,2,
4,1,108,2,904,10107,9,2,
4,1,108,2,904,10108,1,2,
4,1,108,2,904,10108,2,2,
4,1,108,2,904,10108,3,2,
4,1,108,2,904,10108,4,2,
4,1,108,2,904,10108,5,1,200
4,1,108,2,904,10108,6,2,
4,1,108,2,904,10108,7,1,150
4,1,108,2,904,10108,8,2,
4,1,108,2,904,10108,9,2,
4,1,108,2,904,10109,1,2,
4,1,108,2,904,10109,2,2,
4,1,108,2,904,10109,3,2,
4,1,108,2,904,10109,4,2,
4,1,108,2,904,10109,5,1,300
4,1,108,2,904,10109,6,2,
4,1,108,2,904,10109,7,1,200
4,1,108,2,904,10109,8,2,
4,1,108,2,904,10109,9,1,500
4,1,108,2,904,10110,1,2,
4,1,108,2,904,10110,2,2,
4,1,108,2,904,10110,3,2,
4,1,108,2,904,10110,4,2,
4,1,108,2,904,10110,5,1,200
4,1,108,2,904,10110,6,2,
4,1,108,2,904,10110,7,1,150
4,1,108,2,904,10110,8,2,
4,1,108,2,904,10110,9,2,
4,1,102,1,46,19001,1,2,
4,1,102,1,46,19001,2,1,800
4,1,102,1,46,19001,3,2,
4,1,102,1,46,19001,4,2,
4,1,102,1,46,19001,5,1,300
4,1,102,1,46,19001,6,2,
4,1,102,1,46,19001,7,1,200
4,1,102,1,46,19001,8,1,240
4,1,102,1,46,19001,9,2,
4,1,102,1,46,19002,1,2,
4,1,102,1,46,19002,2,1,2400
4,1,102,1,46,19002,3,2,
4,1,102,1,46,19002,4,2,
4,1,102,1,46,19002,5,1,1000
4,1,102,1,46,19002,6,1,800
4,1,102,1,46,19002,7,1,500
4,1,102,1,46,19002,8,2,
4,1,102,1,46,19002,9,1,800
4,1,102,1,46,19005,1,2,
4,1,102,1,46,19005,2,2,
4,1,102,1,46,19005,3,2,
4,1,102,1,46,19005,4,2,
4,1,102,1,46,19005,5,1,400
4,1,102,1,46,19005,6,2,
4,1,102,1,46,19005,7,2,
4,1,102,1,46,19005,8,1,300
4,1,102,1,46,19005,9,2,
4,1,102,1,46,19006,1,2,
4,1,102,1,46,19006,2,1,1400
4,1,102,1,46,19006,3,2,
4,1,102,1,46,19006,4,1,400
4,1,102,1,46,19006,5,1,150
4,1,102,1,46,19006,6,2,
4,1,102,1,46,19006,7,2,
4,1,102,1,46,19006,8,2,
4,1,102,1,46,19006,9,2,
4,1,102,1,46,19007,1,2,
4,1,102,1,46,19007,2,1,900
4,1,102,1,46,19007,3,2,
4,1,102,1,46,19007,4,2,
4,1,102,1,46,19007,5,2,
4,1,102,1,46,19007,6,2,
4,1,102,1,46,19007,7,2,
4,1,102,1,46,19007,8,1,240
4,1,102,1,46,19007,9,2,
4,1,102,1,46,19008,1,2,
4,1,102,1,46,19008,2,2,
4,1,102,1,46,19008,3,2,
4,1,102,1,46,19008,4,2,
4,1,102,1,46,19008,5,1,200
4,1,102,1,46,19008,6,2,
4,1,102,1,46,19008,7,2,
4,1,102,1,46,19008,8,2,
4,1,102,1,46,19008,9,2,
4,1,102,1,46,19009,1,2,
4,1,102,1,46,19009,2,2,
4,1,102,1,46,19009,3,2,
4,1,102,1,46,19009,4,2,
4,1,102,1,46,19009,5,1,150
4,1,102,1,46,19009,6,2,
4,1,102,1,46,19009,7,2,
4,1,102,1,46,19009,8,2,
4,1,102,1,46,19009,9,2,
4,1,102,1,46,19010,1,2,
4,1,102,1,46,19010,2,2,
4,1,102,1,46,19010,3,2,
4,1,102,1,46,19010,4,2,
4,1,102,1,46,19010,5,2,
4,1,102,1,46,19010,6,2,
4,1,102,1,46,19010,7,1,200
4,1,102,1,46,19010,8,2,
4,1,102,1,46,19010,9,2,
4,1,102,1,46,19012,1,2,
4,1,102,1,46,19012,2,2,
4,1,102,1,46,19012,3,2,
4,1,102,1,46,19012,4,2,
4,1,102,1,46,19012,5,1,300
4,1,102,1,46,19012,6,1,200
4,1,102,1,46,19012,7,1,300
4,1,102,1,46,19012,8,2,
4,1,102,1,46,19012,9,2,
4,1,102,1,806,19014,1,2,
4,1,102,1,806,19014,2,2,
4,1,102,1,806,19014,3,2,
4,1,102,1,806,19014,4,1,400
4,1,102,1,806,19014,5,1,150
4,1,102,1,806,19014,6,1,300
4,1,102,1,806,19014,7,2,
4,1,102,1,806,19014,8,2,
4,1,102,1,806,19014,9,2,
4,1,102,1,806,19015,1,2,
4,1,102,1,806,19015,2,2,
4,1,102,1,806,19015,3,2,
4,1,102,1,806,19015,4,2,
4,1,102,1,806,19015,5,1,200
4,1,102,1,806,19015,6,2,
4,1,102,1,806,19015,7,1,250
4,1,102,1,806,19015,8,2,
4,1,102,1,806,19015,9,2,
4,1,102,1,806,19017,1,2,
4,1,102,1,806,19017,2,1,750
4,1,102,1,806,19017,3,2,
4,1,102,1,806,19017,4,2,
4,1,102,1,806,19017,5,2,
4,1,102,1,806,19017,6,2,
4,1,102,1,806,19017,7,2,
4,1,102,1,806,19017,8,2,
4,1,102,1,806,19017,9,1,500
4,1,102,1,806,19018,1,2,
4,1,102,1,806,19018,2,2,
4,1,102,1,806,19018,3,2,
4,1,102,1,806,19018,4,2,
4,1,102,1,806,19018,5,1,400
4,1,102,1,806,19018,6,2,
4,1,102,1,806,19018,7,2,
4,1,102,1,806,19018,8,1,320
4,1,102,1,806,19018,9,2,
4,1,102,1,806,19019,1,2,
4,1,102,1,806,19019,2,2,
4,1,102,1,806,19019,3,2,
4,1,102,1,806,19019,4,2,
4,1,102,1,806,19019,5,1,300
4,1,102,1,806,19019,6,2,
4,1,102,1,806,19019,7,2,
4,1,102,1,806,19019,8,1,300
4,1,102,1,806,19019,9,2,
4,1,102,1,806,19020,1,2,
4,1,102,1,806,19020,2,2,
4,1,102,1,806,19020,3,2,
4,1,102,1,806,19020,4,2,
4,1,102,1,806,19020,5,1,200
4,1,102,1,806,19020,6,2,
4,1,102,1,806,19020,7,2,
4,1,102,1,806,19020,8,1,240
4,1,102,1,806,19020,9,2,
4,1,102,1,806,19023,1,2,
4,1,102,1,806,19023,2,2,
4,1,102,1,806,19023,3,2,
4,1,102,1,806,19023,4,2,
4,1,102,1,806,19023,5,2,
4,1,102,1,806,19023,6,1,200
4,1,102,1,806,19023,7,2,
4,1,102,1,806,19023,8,2,
4,1,102,1,806,19023,9,2,
4,1,102,1,806,19024,1,2,
4,1,102,1,806,19024,2,2,
4,1,102,1,806,19024,3,2,
4,1,102,1,806,19024,4,2,
4,1,102,1,806,19024,5,1,200
4,1,102,1,806,19024,6,2,
4,1,102,1,806,19024,7,1,600
4,1,102,1,806,19024,8,1,160
4,1,102,1,806,19024,9,2,
4,1,102,1,2486,19025,1,2,
4,1,102,1,2486,19025,2,1,1200
4,1,102,1,2486,19025,3,2,
4,1,102,1,2486,19025,4,2,
4,1,102,1,2486,19025,5,2,
4,1,102,1,2486,19025,6,2,
4,1,102,1,2486,19025,7,2,
4,1,102,1,2486,19025,8,2,
4,1,102,1,2486,19025,9,2,
4,1,102,1,2486,19026,1,2,
4,1,102,1,2486,19026,2,1,5600
4,1,102,1,2486,19026,3,2,
4,1,102,1,2486,19026,4,2,
4,1,102,1,2486,19026,5,1,900
